year,ticker,company,sector,preliminary_posted,effective_date,list_kind
2020,TESS,TESSCO TECHNOLOGIES INC,Technology,2020-06-12,2020-06-26,deletion
2020,TTI,TETRA TECHNOLOGIES INC,Energy,2020-06-12,2020-06-26,deletion
2020,TWI,TITAN INTERNATIONAL INC,Producer Durables,2020-06-12,2020-06-26,deletion
2020,TRXC,TRANSENTERIX INC,Health Care,2020-06-12,2020-06-26,deletion
2020,TZOO,TRAVELZOO,Technology,2020-06-12,2020-06-26,deletion
2020,TWIN,TWIN DISC INC,Producer Durables,2020-06-12,2020-06-26,deletion
2020,USWS,U.S. WELL SERVICES,Energy,2020-06-12,2020-06-26,deletion
2020,UNB,UNION BANKSHARES INC,Financial Services,2020-06-12,2020-06-26,deletion
2020,VHI,VALHI INC,Materials & Processing,2020-06-12,2020-06-26,deletion
2020,VEL,VELOCITY FINANCIAL INC,Financial Services,2020-06-12,2020-06-26,deletion
2020,VNCE,VINCE HOLDING CORP,Consumer Discretionary,2020-06-12,2020-06-26,deletion
2020,WPG,WASHINGTON PRIME GROUP,Financial Services,2020-06-12,2020-06-26,deletion
2020,YGYI,YOUNGEVITY INTERNATIONAL,Consumer Staples,2020-06-12,2020-06-26,deletion
2020,YRCW,YRC WORLDWIDE INC,Producer Durables,2020-06-12,2020-06-26,deletion
2020,ZAGG,ZAGG INC,Consumer Discretionary,2020-06-12,2020-06-26,deletion
2020,ZYNE,ZYNERBA PHARMACEUTICALS,Health Care,2020-06-12,2020-06-26,deletion
2021,FCCY,1ST CONSTITUTION BANCORP,Financials,2021-06-04,2021-06-25,deletion
2021,ABEO,ABEONA THERAPEUTICS INC,Health Care,2021-06-04,2021-06-25,deletion
2021,ACRX,ACELRX PHARMACEUTICALS,Health Care,2021-06-04,2021-06-25,deletion
2021,ACNB,ACNB CORP,Financials,2021-06-04,2021-06-25,deletion
2021,AE,ADAMS RESOURCES & ENERGY,Energy,2021-06-04,2021-06-25,deletion
2021,ADMA,ADMA BIOLOGICS INC,Health Care,2021-06-04,2021-06-25,deletion
2021,ADES,ADVANCED EMISSIONS SLTNS,Utilities,2021-06-04,2021-06-25,deletion
2021,AGRX,AGILE THERAPEUTICS INC,Health Care,2021-06-04,2021-06-25,deletion
2021,AGFY,AGRIFY,Industrials,2021-06-04,2021-06-25,deletion
2021,AGFS,AGROFRESH SOLUTIONS INC,Basic Materials,2021-06-04,2021-06-25,deletion
2021,KERN,AKERNA CORPORATION (A),Technology,2021-06-04,2021-06-25,deletion
2021,ALSK,ALASKA COMMUNICATIONS,Telecommunications,2021-06-04,2021-06-25,deletion
2021,ALCO,ALICO INC,Consumer Staples,2021-06-04,2021-06-25,deletion
2021,APT,ALPHA PRO TECH LTD,Industrials,2021-06-04,2021-06-25,deletion
2021,PINE,ALPINE INCOME PROPERTY T,Real Estate,2021-06-04,2021-06-25,deletion
2021,AEI,ALSET EHOME INTERNATIONA,Real Estate,2021-06-04,2021-06-25,deletion
2021,ASPS,ALTISOURCE PORTFOLIO,Real Estate,2021-06-04,2021-06-25,deletion
2021,ARL,AMERICAN RLTY INVS INC,Real Estate,2021-06-04,2021-06-25,deletion
2021,ATLO,AMES NATL CORP,Financials,2021-06-04,2021-06-25,deletion
2021,AGTC,APPLIED GENETIC TECH,Health Care,2021-06-04,2021-06-25,deletion
2021,AAOI,APPLIED OPTOELECTRONICS,Telecommunications,2021-06-04,2021-06-25,deletion
2021,APRE,APREA THERAPEUTICS,Health Care,2021-06-04,2021-06-25,deletion
2021,APTX,APTINYX INC,Health Care,2021-06-04,2021-06-25,deletion
2021,AQST,AQUESTIVE THERAPEUTICS,Health Care,2021-06-04,2021-06-25,deletion
2021,ARAV,ARAVIVE INC,Health Care,2021-06-04,2021-06-25,deletion
2021,ASC,ARDMORE SHIPPING CORP,Industrials,2021-06-04,2021-06-25,deletion
2021,AAIC,ARLINGTON ASSET INVT,Financials,2021-06-04,2021-06-25,deletion
2021,ASPU,ASPEN GROUP INC,Consumer Discretionary,2021-06-04,2021-06-25,deletion
2021,ASMB,ASSEMBLY BIOSCIENCES INC,Health Care,2021-06-04,2021-06-25,deletion
2021,ASUR,ASURE SOFTWARE INC,Technology,2021-06-04,2021-06-25,deletion
2021,AUBN,AUBURN NATL BANCORP,Financials,2021-06-04,2021-06-25,deletion
2021,AVCO,AVALON GLOBOCARE CORP,Real Estate,2021-06-04,2021-06-25,deletion
2021,ATXI,AVENUE THERAPEUTICS,Health Care,2021-06-04,2021-06-25,deletion
2021,AVEO,AVEO PHARMACEUTICALS INC,Health Care,2021-06-04,2021-06-25,deletion
2021,AXLA,AXCELLA HEALTH,Health Care,2021-06-04,2021-06-25,deletion
2021,AYTU,AYTU BIOPHARPMA INC,Health Care,2021-06-04,2021-06-25,deletion
2021,AZYO,AZIYO BIOLOGICS,Health Care,2021-06-04,2021-06-25,deletion
2021,BOCH,BANK COMM HLDGS,Financials,2021-06-04,2021-06-25,deletion
2021,BPRN,BANK OF PRINCETON,Financials,2021-06-04,2021-06-25,deletion
2021,BSVN,BANK7 CORP,Financials,2021-06-04,2021-06-25,deletion
2021,BFIN,BANKFINANCIAL CORP,Financials,2021-06-04,2021-06-25,deletion
2021,BWFG,BANKWELL FINL GROUP INC,Financials,2021-06-04,2021-06-25,deletion
2021,BCML,BAYCOM CORPORATION,Financials,2021-06-04,2021-06-25,deletion
2021,BCBP,BCB BANCORP INC,Financials,2021-06-04,2021-06-25,deletion
2021,BELFB,BEL FUSE INC,Telecommunications,2021-06-04,2021-06-25,deletion
2021,BLPH,BELLEROPHON THERA INC,Health Care,2021-06-04,2021-06-25,deletion
2021,XAIR,BEYOND AIR INC,Health Care,2021-06-04,2021-06-25,deletion
2021,BGSF,BGSF INC,Industrials,2021-06-04,2021-06-25,deletion
2021,BH.A,BIGLARI HOLDINGS A,Consumer Discretionary,2021-06-04,2021-06-25,deletion
2021,BSGM,BIOSIG TECHNOLOGIES INC,Health Care,2021-06-04,2021-06-25,deletion
2021,BRG,BLUEROCK RESIDENT REIT,Real Estate,2021-06-04,2021-06-25,deletion
2021,BSBK,BOGOTA FINANCIAL,Financials,2021-06-04,2021-06-25,deletion
2021,BCLI,BRAINSTORM CELL THERA,Health Care,2021-06-04,2021-06-25,deletion
2021,BRID,BRIDGFORD FOODS CORP,Consumer Staples,2021-06-04,2021-06-25,deletion
2021,CFFI,C & F FINANCIAL CORP,Financials,2021-06-04,2021-06-25,deletion
2021,CABA,CABALETTA BIO,Health Care,2021-06-04,2021-06-25,deletion
2021,CMCL,CALEDONIA MINING CORP,Basic Materials,2021-06-04,2021-06-25,deletion
2021,CALB,CALIFORNIA BANCORP,Financials,2021-06-04,2021-06-25,deletion
2021,CALA,CALITHERA BIOSCIENCES,Health Care,2021-06-04,2021-06-25,deletion
2021,CLXT,CALYXT,Consumer Staples,2021-06-04,2021-06-25,deletion
2021,CASI,CASI PHARMACEUTICALS INC,Health Care,2021-06-04,2021-06-25,deletion
2021,CATB,CATABASIS PHARACEUTICALS,Health Care,2021-06-04,2021-06-25,deletion
2021,CBIO,CATALYST BIOSCIENCES INC,Health Care,2021-06-04,2021-06-25,deletion
2021,CBFV,CB FINL SVCS INC,Financials,2021-06-04,2021-06-25,deletion
2021,CNTG,CENTOGENE NV,Health Care,2021-06-04,2021-06-25,deletion
2021,CVCY,CENTRAL VALLEY CMNTY,Financials,2021-06-04,2021-06-25,deletion
2021,CSBR,CHAMPIONS ONCOLOGY INC,Health Care,2021-06-04,2021-06-25,deletion
2021,CMPI,CHECKMATE PHARMACEUTICAL,Health Care,2021-06-04,2021-06-25,deletion
2021,CKPT,CHECKPOINT THERAPEUTICS,Health Care,2021-06-04,2021-06-25,deletion
2021,CEMI,CHEMBIO DIAGNOSTICS INC,Health Care,2021-06-04,2021-06-25,deletion
2021,CHMG,CHEMUNG FINL CORP,Financials,2021-06-04,2021-06-25,deletion
2021,CHMI,CHERRY HILL MORTGAGE INV,Financials,2021-06-04,2021-06-25,deletion
2021,CHMA,CHIASMA INC,Health Care,2021-06-04,2021-06-25,deletion
2021,COFS,CHOICEONE FINANCIAL SERV,Financials,2021-06-04,2021-06-25,deletion
2021,CDTX,CIDARA THERAPEUTICS INC,Health Care,2021-06-04,2021-06-25,deletion
2021,CMCT,CIM COMMERCIAL TRUST,Real Estate,2021-06-04,2021-06-25,deletion
2021,CIZN,CITIZENS HLDG CO MISS,Financials,2021-06-04,2021-06-25,deletion
2021,CODX,CO-DIAGNOSTICS INC,Health Care,2021-06-04,2021-06-25,deletion
2021,CVLY,CODORUS VY BANCORP INC,Financials,2021-06-04,2021-06-25,deletion
2021,CGNT,COGNYTE SOFTWARE,Technology,2021-06-04,2021-06-25,deletion
2021,CWBR,COHBAR INC,Health Care,2021-06-04,2021-06-25,deletion
2021,CBAN,COLONY BANKCORP INC,Financials,2021-06-04,2021-06-25,deletion
2021,ESXB,COMMUNITY BANKERS TRUST,Financials,2021-06-04,2021-06-25,deletion
2021,TCFC,COMMUNITY FINL CORP MD,Financials,2021-06-04,2021-06-25,deletion
2021,CNCE,CONCERT PHARMACEUTICALS,Health Care,2021-06-04,2021-06-25,deletion
2021,CWCO,CONSOLIDATED WATER CO,Utilities,2021-06-04,2021-06-25,deletion
2021,CFRX,CONTRAFECT CORP,Health Care,2021-06-04,2021-06-25,deletion
2021,CRBP,CORBUS PHARMACEUTICALS,Health Care,2021-06-04,2021-06-25,deletion
2021,CORR,CORENERGY INFRASTRUCT,Real Estate,2021-06-04,2021-06-25,deletion
2021,ICBK,COUNTY BANCORP INC,Financials,2021-06-04,2021-06-25,deletion
2021,CYBE,CYBEROPTICS CORP,Technology,2021-06-04,2021-06-25,deletion
2021,CYCN,CYCLERION THERAPEUTICS,Health Care,2021-06-04,2021-06-25,deletion
2021,DBTX,DECIBEL THERAPEUTICS,Health Care,2021-06-04,2021-06-25,deletion
2021,DHX,DHI GROUP INC,Industrials,2021-06-04,2021-06-25,deletion
2021,DYAI,DYADIC INTERNATIONAL,Health Care,2021-06-04,2021-06-25,deletion
2021,EBMT,EAGLE BANCORP MONT INC,Financials,2021-06-04,2021-06-25,deletion
2021,EML,EASTERN CO,Basic Materials,2021-06-04,2021-06-25,deletion
2021,ELMD,ELECTROMED INC,Health Care,2021-06-04,2021-06-25,deletion
2021,EARN,ELLINGTON RESIDENTIAL,Financials,2021-06-04,2021-06-25,deletion
2021,ELOX,ELOXX PHARMACEUTICALS,Health Care,2021-06-04,2021-06-25,deletion
2021,NETI,ENETI INC,Industrials,2021-06-04,2021-06-25,deletion
2021,ENOB,ENOCHIAN BIOSCIENCES,Health Care,2021-06-04,2021-06-25,deletion
2021,ELA,ENVELA,Consumer Discretionary,2021-06-04,2021-06-25,deletion
2021,ENZ,ENZO BIOCHEM INC,Health Care,2021-06-04,2021-06-25,deletion
2021,ESQ,ESQUIRE FINANCIAL HLDGS,Financials,2021-06-04,2021-06-25,deletion
2021,ESSA,ESSA BANCORP INC,Financials,2021-06-04,2021-06-25,deletion
2021,ETON,ETON PHARMACEUTICALS,Health Care,2021-06-04,2021-06-25,deletion
2021,EVBN,EVANS BANCORP INC,Financials,2021-06-04,2021-06-25,deletion
2021,EVFM,EVOFEM BIOSCIENCES INC,Health Care,2021-06-04,2021-06-25,deletion
2021,EPM,EVOLUTION PETROLEUM CORP,Energy,2021-06-04,2021-06-25,deletion
2021,XCUR,EXICURE,Health Care,2021-06-04,2021-06-25,deletion
2021,EXPR,EXPRESS INC,Consumer Discretionary,2021-06-04,2021-06-25,deletion
2021,EXTN,EXTERRAN CORPORATION,Energy,2021-06-04,2021-06-25,deletion
2021,FARM,FARMER BROS CO,Consumer Staples,2021-06-04,2021-06-25,deletion
2021,FMAO,FARMERS & MERCHANTS BNCP,Financials,2021-06-04,2021-06-25,deletion
2021,FNHC,FEDNAT HOLDING COMPANY,Financials,2021-06-04,2021-06-25,deletion
2021,FENC,FENNEC PHARMACEUTICALS,Health Care,2021-06-04,2021-06-25,deletion
2021,FBIZ,FIRST BUSINESS FINL SVCS,Financials,2021-06-04,2021-06-25,deletion
2021,FCAP,FIRST CAPITAL INC,Financials,2021-06-04,2021-06-25,deletion
2021,FCCO,FIRST CMNTY CORP SC,Financials,2021-06-04,2021-06-25,deletion
2021,FGBI,FIRST GUARANTY BANCSHARE,Financials,2021-06-04,2021-06-25,deletion
2021,FNWB,FIRST NORTHWEST BANCORP,Financials,2021-06-04,2021-06-25,deletion
2021,FSFG,FIRST SAVINGS FINANCIAL,Financials,2021-06-04,2021-06-25,deletion
2021,FUNC,FIRST UNITED CORP,Financials,2021-06-04,2021-06-25,deletion
2021,MYFW,FIRST WESTERN FINANCIAL,Financials,2021-06-04,2021-06-25,deletion
2021,FVE,FIVE STAR SENIOR LIVING,Health Care,2021-06-04,2021-06-25,deletion
2021,FNCB,FNCB BANCORP INC,Financials,2021-06-04,2021-06-25,deletion
2021,FONR,FONAR CORP,Health Care,2021-06-04,2021-06-25,deletion
2021,FSTR,FOSTER L B CO,Industrials,2021-06-04,2021-06-25,deletion
2021,FRAF,FRANKLIN FINANCIAL SERV,Financials,2021-06-04,2021-06-25,deletion
2021,FVCB,FVCBANKCORP INC,Financials,2021-06-04,2021-06-25,deletion
2021,GAIA,GAIA INC,Consumer Discretionary,2021-06-04,2021-06-25,deletion
2021,GALT,GALECTIN THERAPEUTICS,Health Care,2021-06-04,2021-06-25,deletion
2021,GRTX,GALERA THERAPEUTICS,Health Care,2021-06-04,2021-06-25,deletion
2021,GNSS,GENASYS INC,Telecommunications,2021-06-04,2021-06-25,deletion
2021,GENC,GENCOR INDUSTRIES INC,Industrials,2021-06-04,2021-06-25,deletion
2021,GNE,GENIE ENERGY LTD,Utilities,2021-06-04,2021-06-25,deletion
2021,GNPX,GENPREX INC,Health Care,2021-06-04,2021-06-25,deletion
2021,GLYC,GLYCOMIMETICS INC,Health Care,2021-06-04,2021-06-25,deletion
2021,GORO,GOLD RESOURCE CORP,Basic Materials,2021-06-04,2021-06-25,deletion
2021,GDP,GOODRICH PETROLEUM CORP,Energy,2021-06-04,2021-06-25,deletion
2021,GHM,GRAHAM CORP,Industrials,2021-06-04,2021-06-25,deletion
2021,GRAY,GRAYBUG VISION,Health Care,2021-06-04,2021-06-25,deletion
2021,GCBC,GREENE COUNTY BANCORP,Financials,2021-06-04,2021-06-25,deletion
2021,GSIT,GSI TECHNOLOGY,Technology,2021-06-04,2021-06-25,deletion
2021,GTT,GTT COMMUNICATIONS INC,Telecommunications,2021-06-04,2021-06-25,deletion
2021,GWGH,GWG HLDGS INC,Financials,2021-06-04,2021-06-25,deletion
2021,HROW,HARROW HEALTH INC.,Health Care,2021-06-04,2021-06-25,deletion
2021,HWBK,HAWTHORN BANCSHARES INC,Financials,2021-06-04,2021-06-25,deletion
2021,HURC,HURCO COMPANIES INC,Industrials,2021-06-04,2021-06-25,deletion
2021,IMRA,IMARA,Health Care,2021-06-04,2021-06-25,deletion
2021,IMMR,IMMERSION CORP,Technology,2021-06-04,2021-06-25,deletion
2021,IMNM,IMMUNOME,Health Care,2021-06-04,2021-06-25,deletion
2021,III,INFORMATION SERVICES GRP,Industrials,2021-06-04,2021-06-25,deletion
2021,IDN,INTELLICHECK INC,Technology,2021-06-04,2021-06-25,deletion
2021,IVAC,INTEVAC INC,Technology,2021-06-04,2021-06-25,deletion
2021,IIN,INTRICON CORP,Health Care,2021-06-04,2021-06-25,deletion
2021,ISTR,INVESTAR HOLDING CORP,Financials,2021-06-04,2021-06-25,deletion
2021,KIN,KINDRED BIOSCIENCES INC,Health Care,2021-06-04,2021-06-25,deletion
2021,LJPC,LA JOLLA PHARMACEUTICAL,Health Care,2021-06-04,2021-06-25,deletion
2021,LAKE,LAKELAND INDUSTRIES INC,Consumer Discretionary,2021-06-04,2021-06-25,deletion
2021,LARK,LANDMARK BANCORP INC,Financials,2021-06-04,2021-06-25,deletion
2021,LCI,LANNETT CO INC,Health Care,2021-06-04,2021-06-25,deletion
2021,LCNB,LCNB CORP,Financials,2021-06-04,2021-06-25,deletion
2021,LNSR,LENSAR,Health Care,2021-06-04,2021-06-25,deletion
2021,LEVL,LEVEL ONE BANCORP INC,Financials,2021-06-04,2021-06-25,deletion
2021,LFVN,LIFEVANTAGE CORP,Consumer Staples,2021-06-04,2021-06-25,deletion
2021,LMST,LIMESTONE BANCORP INC,Financials,2021-06-04,2021-06-25,deletion
2021,LIN,LINDE PLC,Basic Materials,2021-06-04,2021-06-25,deletion
2021,LQDA,LIQUIDIA CORPORATION,Health Care,2021-06-04,2021-06-25,deletion
2021,LOGC,LOGICBIO THERAPEUTICS,Health Care,2021-06-04,2021-06-25,deletion
2021,LYTS,LSI INDUSTRIES INC,Industrials,2021-06-04,2021-06-25,deletion
2021,LHDX,LUCIRA HEALTH,Health Care,2021-06-04,2021-06-25,deletion
2021,LYRA,LYRA THERAPEUTICS,Health Care,2021-06-04,2021-06-25,deletion
2021,MFNC,MACKINAC FINL CORP,Financials,2021-06-04,2021-06-25,deletion
2021,MNSB,MAINSTREET BANCSHARES,Financials,2021-06-04,2021-06-25,deletion
2021,MRKR,MARKER THERAPEUTICS INC,Health Care,2021-06-04,2021-06-25,deletion
2021,MHH,MASTECH DIGITAL INC,Technology,2021-06-04,2021-06-25,deletion
2021,MLP,MAUI LAND & PINEAPPLE CO,Real Estate,2021-06-04,2021-06-25,deletion
2021,MAXN,MAXEON SOLAR TECHNOLOGIE,Energy,2021-06-04,2021-06-25,deletion
2021,MNOV,MEDICINOVA INC,Health Care,2021-06-04,2021-06-25,deletion
2021,MRBK,MERIDIAN CORPORATION,Financials,2021-06-04,2021-06-25,deletion
2021,MTCR,METACRINE,Health Care,2021-06-04,2021-06-25,deletion
2021,MBCN,MIDDLEFIELD BANC CORP,Financials,2021-06-04,2021-06-25,deletion
2021,MDWT,MIDWEST HOLDINGS,Financials,2021-06-04,2021-06-25,deletion
2021,MLSS,MILESTONE SCIENTIFIC INC,Health Care,2021-06-04,2021-06-25,deletion
2021,NERV,MINERVA NEUROSCIENCES,Health Care,2021-06-04,2021-06-25,deletion
2021,MMAC,MMA CAPITAL HOLDINGS INC,Financials,2021-06-04,2021-06-25,deletion
2021,NC,NACCO INDUSTRIES INC,Energy,2021-06-04,2021-06-25,deletion
2021,NKSH,NATIONAL BANKSHARES INC,Financials,2021-06-04,2021-06-25,deletion
2021,NMRD,NEMAURA MEDICAL INC,Health Care,2021-06-04,2021-06-25,deletion
2021,NBSE,NEUBASE THERAPEUTICS,Health Care,2021-06-04,2021-06-25,deletion
2021,NRBO,NEUROBO PHARMACEUTICALS,Health Care,2021-06-04,2021-06-25,deletion
2021,NXTC,NEXTCURE,Health Care,2021-06-04,2021-06-25,deletion
2021,NEXT,NEXTDECADE,Energy,2021-06-04,2021-06-25,deletion
2021,NBN,NORTHEAST BANK,Financials,2021-06-04,2021-06-25,deletion
2021,NWFL,NORWOOD FINANCIAL CORP,Financials,2021-06-04,2021-06-25,deletion
2021,NYMX,NYMOX PHARMACEUTICAL,Health Care,2021-06-04,2021-06-25,deletion
2021,OVLY,OAK VALLEY BANCORP,Financials,2021-06-04,2021-06-25,deletion
2021,OFED,OCONEE FEDERAL FINANCIAL,Financials,2021-06-04,2021-06-25,deletion
2021,ODT,ODONATE THERAPEUTICS INC,Health Care,2021-06-04,2021-06-25,deletion
2021,OVBC,OHIO VY BANC CORP,Financials,2021-06-04,2021-06-25,deletion
2021,OPBK,OP BANCORP,Financials,2021-06-04,2021-06-25,deletion
2021,OPTN,OPTINOSE INC,Health Care,2021-06-04,2021-06-25,deletion
2021,ORGS,ORGENESIS INC,Health Care,2021-06-04,2021-06-25,deletion
2021,OESX,ORION ENERGY SYSTEMS INC,Industrials,2021-06-04,2021-06-25,deletion
2021,OSMT,OSMOTICA PHARMACEUTICALS,Health Care,2021-06-04,2021-06-25,deletion
2021,OSG,OVERSEAS SHIPHOLDING INC,Industrials,2021-06-04,2021-06-25,deletion
2021,OVID,OVID THERAPEUTICS INC,Health Care,2021-06-04,2021-06-25,deletion
2021,PANL,PANGAEA LOGS SOLUTIONS,Industrials,2021-06-04,2021-06-25,deletion
2021,PCYG,PARK CITY GROUP INC,Technology,2021-06-04,2021-06-25,deletion
2021,PKBK,PARKE BANCORP INC,Financials,2021-06-04,2021-06-25,deletion
2021,PTRS,PARTNERS BANCORP,Financials,2021-06-04,2021-06-25,deletion
2021,PAYS,PAYSIGN INC,Industrials,2021-06-04,2021-06-25,deletion
2021,PCB,PCB BANCORP,Financials,2021-06-04,2021-06-25,deletion
2021,PCTI,PCTEL INC,Telecommunications,2021-06-04,2021-06-25,deletion
2021,PDLB,PDL COMMUNITY BANCORP,Financials,2021-06-04,2021-06-25,deletion
2021,PWOD,PENNS WOODS BANCORP INC,Financials,2021-06-04,2021-06-25,deletion
2021,PEBK,PEOPLES BANCORP N C INC,Financials,2021-06-04,2021-06-25,deletion
2021,PFSW,PFSWEB INC,Industrials,2021-06-04,2021-06-25,deletion
2021,PHAS,PHASEBIO PHARMACEUTICALS,Health Care,2021-06-04,2021-06-25,deletion
2021,PIRS,PIERIS PHARMACEUTICALS,Health Care,2021-06-04,2021-06-25,deletion
2021,PXLW,PIXELWORKS INC,Technology,2021-06-04,2021-06-25,deletion
2021,PLBC,PLUMAS BANCORP,Financials,2021-06-04,2021-06-25,deletion
2021,PWFL,POWERFLEET INC,Telecommunications,2021-06-04,2021-06-25,deletion
2021,PNRG,PRIMEENERGY RESOURCES,Energy,2021-06-04,2021-06-25,deletion
2021,PFHD,PROFESSIONAL HOLDING,Financials,2021-06-04,2021-06-25,deletion
2021,PROG,PROGENITY,Health Care,2021-06-04,2021-06-25,deletion
2021,TARA,PROTARA THERAPEUTICS INC,Health Care,2021-06-04,2021-06-25,deletion
2021,PROV,PROVIDENT FINL HLDGS INC,Financials,2021-06-04,2021-06-25,deletion
2021,PBIP,PRUDENTIAL BANCORP INC,Financials,2021-06-04,2021-06-25,deletion
2021,QUAD,QUAD / GRAPHICS INC,Industrials,2021-06-04,2021-06-25,deletion
2021,REPH,RECRO PHARMA INC,Health Care,2021-06-04,2021-06-25,deletion
2021,RDVT,RED VIOLET,Technology,2021-06-04,2021-06-25,deletion
2021,KRMD,REPRO MED SYSTEMS,Health Care,2021-06-04,2021-06-25,deletion
2021,REFR,RESEARCH FRONTIERS INC,Technology,2021-06-04,2021-06-25,deletion
2021,RESN,RESONANT INC,Telecommunications,2021-06-04,2021-06-25,deletion
2021,RGCO,RGC RES INC,Utilities,2021-06-04,2021-06-25,deletion
2021,RMBI,RICHMOND MUTUAL BANCORP,Financials,2021-06-04,2021-06-25,deletion
2021,RVSB,RIVERVIEW BANCORP INC,Financials,2021-06-04,2021-06-25,deletion
2021,RMTI,ROCKWELL MEDICAL INC,Health Care,2021-06-04,2021-06-25,deletion
2021,SFE,SAFEGUARD SCIENTIFICS,Financials,2021-06-04,2021-06-25,deletion
2021,SGA,SAGA COMMUNICATIONS INC,Consumer Discretionary,2021-06-04,2021-06-25,deletion
2021,SAL,SALISBURY BANCORP INC,Financials,2021-06-04,2021-06-25,deletion
2021,STSA,SATSUMA PHARMACEUTICALS,Health Care,2021-06-04,2021-06-25,deletion
2021,SVRA,SAVARA INC,Health Care,2021-06-04,2021-06-25,deletion
2021,SBFG,SB FINL GROUP INC,Financials,2021-06-04,2021-06-25,deletion
2021,SCPS,SCOPUS BIOPHARMA,Health Care,2021-06-04,2021-06-25,deletion
2021,SCPH,SCPHARMACEUTICALS INC,Health Care,2021-06-04,2021-06-25,deletion
2021,SEAC,SEACHANGE INTERNATIONAL,Technology,2021-06-04,2021-06-25,deletion
2021,SNFCA,SECURITY NATL FINL CORP,Financials,2021-06-04,2021-06-25,deletion
2021,SLCT,SELECT BANCORP INC,Financials,2021-06-04,2021-06-25,deletion
2021,SREV,SERVICESOURCE INTL,Industrials,2021-06-04,2021-06-25,deletion
2021,SHBI,SHORE BANCSHARES INC,Financials,2021-06-04,2021-06-25,deletion
2021,SIEB,SIEBERT FINANCIAL CORP,Financials,2021-06-04,2021-06-25,deletion
2021,SAMG,SILVERCREST ASSET MNGMT,Financials,2021-06-04,2021-06-25,deletion
2021,SEDG,SOLAREDGE TECHNOLOGIES,Energy,2021-06-04,2021-06-25,deletion
2021,SLNO,SOLENO THERAPEUTICS INC,Health Care,2021-06-04,2021-06-25,deletion
2021,SPOK,SPOK HOLDINGS INC,Telecommunications,2021-06-04,2021-06-25,deletion
2021,SBT,STERLING BANCORP INC,Financials,2021-06-04,2021-06-25,deletion
2021,STRS,STRATUS PPTYS INC,Real Estate,2021-06-04,2021-06-25,deletion
2021,SBBP,STRONGBRIDGE BIOPHARMA,Health Care,2021-06-04,2021-06-25,deletion
2021,SRGA,SURGALIGN HOLDINGS INC,Health Care,2021-06-04,2021-06-25,deletion
2021,SWKH,SWK HOLDINGS,Financials,2021-06-04,2021-06-25,deletion
2021,SNCR,SYNCHRONOSS TECHNOLOGY,Technology,2021-06-04,2021-06-25,deletion
2021,TELA,TELA BIO,Health Care,2021-06-04,2021-06-25,deletion
2021,TBNK,TERRITORIAL BANCORP INC,Financials,2021-06-04,2021-06-25,deletion
2021,TSBK,TIMBERLAND BANCORP INC,Financials,2021-06-04,2021-06-25,deletion
2021,TCI,TRANSCONTINENTAL REALTY,Real Estate,2021-06-04,2021-06-25,deletion
2021,RIG,TRANSOCEAN LTD,Energy,2021-06-04,2021-06-25,deletion
2021,TREC,TRECORA RESOURCES,Energy,2021-06-04,2021-06-25,deletion
2021,TCDA,TRICIDA INC,Health Care,2021-06-04,2021-06-25,deletion
2021,TYME,TYME,Health Care,2021-06-04,2021-06-25,deletion
2021,ULBI,ULTRALIFE CORPORATION,Industrials,2021-06-04,2021-06-25,deletion
2021,UBFO,UNITED SECURITY BANC,Financials,2021-06-04,2021-06-25,deletion
2021,UNTY,UNITY BANCORP INC,Financials,2021-06-04,2021-06-25,deletion
2021,UBX,UNITY BIOTECHNOLOGY,Health Care,2021-06-04,2021-06-25,deletion
2021,UTI,UNIVERSAL TECHNICAL INST,Consumer Discretionary,2021-06-04,2021-06-25,deletion
2021,VERO,VENUS CONCEPT,Health Care,2021-06-04,2021-06-25,deletion
2021,VERY,VERICITY,Financials,2021-06-04,2021-06-25,deletion
2021,VWTR,VIDLER WATER RESOURCES,Real Estate,2021-06-04,2021-06-25,deletion
2021,VNRX,VOLITIONRX LTD,Health Care,2021-06-04,2021-06-25,deletion
2021,VYGR,VOYAGER THERAPEUTICS INC,Health Care,2021-06-04,2021-06-25,deletion
2021,VTVT,VTV THERAPEAUTICS INC,Health Care,2021-06-04,2021-06-25,deletion
2021,VYNE,VYNE THERAPEUTICS INC,Health Care,2021-06-04,2021-06-25,deletion
2021,WTRH,WAITR HOLDINGS INC,Technology,2021-06-04,2021-06-25,deletion
2021,WMC,WESTERN ASSET MTG CAP,Financials,2021-06-04,2021-06-25,deletion
2021,WNEB,WESTERN NEW ENGLAND,Financials,2021-06-04,2021-06-25,deletion
2021,WHG,WESTWOOD HOLDINGS GROUP,Financials,2021-06-04,2021-06-25,deletion
2021,WEYS,WEYCO GROUP INC,Consumer Discretionary,2021-06-04,2021-06-25,deletion
2021,WRAP,WRAP TECHNOLOGIES,Industrials,2021-06-04,2021-06-25,deletion
2021,XFOR,X4 PHARMACEUTICALS INC,Health Care,2021-06-04,2021-06-25,deletion
2021,XERS,XERIS PHARMACEUTICALS,Health Care,2021-06-04,2021-06-25,deletion
2022,ETNB,89BIO,Health Care,2022-06-03,2022-06-24,deletion
2022,NMTR,9 METERS BIOPHARMA INC,Health Care,2022-06-03,2022-06-24,deletion
2022,ACTG,ACACIA RESEARCH CORP,Industrials,2022-06-03,2022-06-24,deletion
